174,178,DO9548ed-221016-UKbbc92d,UKbbc92d-221016-9de3b02a,정두온,포메라니안,모르겠어요,3.2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2486254863/ec05fc5f.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2486254863/ec05fc5f.jpeg,33.5,19,13,21,USER,USER
175,182,DO350233-221031-UKc2517d,UKc2517d-221031-989fa5b2,달,믹스견,모르겠어요,3.1,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2505650978/04f0436a.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2505650978/04f0436a.jpeg,34.49,21.74,28.33,15.54,RECOMMEND,RECOMMEND
176,183,DO924a92-221011-UKc26b1f,UKc26b1f-221011-50adc9ee,레오,말티즈,모르겠어요,2.8,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2479978795/8f22a3df.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2479978795/8f22a3df.jpeg,33.1,21.24,27.61,13.54,RECOMMEND,RECOMMEND
177,185,DOf03cb3-221026-UKc3da67,UKc3da67-221026-982fab6e,마루,시츄,모르겠어요,5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2498860970/bfa9c197.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2498860970/bfa9c197.jpeg,38,25,31,14,USER,USER
178,186,DO5c9b3e-221016-UKc4964f,UKc4964f-221016-72549432,구찌,믹스 소형견,모르겠어요,8.3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2486848455/ba5af99a.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2486848455/ba5af99a.jpeg,50.33,31.81,41.86,23.21,RECOMMEND,RECOMMEND
179,187,DOfe1313-221020-UKca8cf6,UKca8cf6-220828-458f7216,솔,푸들토이,모르겠어요,3.8,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2406320575/a82527d3.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2406320575/a82527d3.jpeg,36,23,32,19,USER,USER
180,196,DOf059a9-221017-UKcf2361,UKcf2361-221017-f1b0406c,푸푸,믹스 소형견,모르겠어요,0.6,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2488090914/9ac58975.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2488090914/9ac58975.jpeg,22,12,21,8,USER,USER
181,198,DO8fee66-221007-UKd5a0e4,UKd5a0e4-221007-f6706a2e,소금이,비숑 프리제,모르겠어요,2.7,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2475537028/f0d23b30.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2475537028/f0d23b30.jpeg,31,20,29,15,USER,USER
182,204,DO011ee3-221020-UKd9c734,UKd9c734-221020-6c005f17,오순이,믹스 소형견,모르겠어요,1,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2490853575/96c8fc64.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2490853575/96c8fc64.jpeg,15.53,9.06,12.83,6.87,RECOMMEND,RECOMMEND
183,205,DOe42eba-221026-UKd9d4fd,UKd9d4fd-221026-3346824e,앙꼬,비숑 프리제,모르겠어요,1.8,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2499153035/c96043f1.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2499153035/c96043f1.jpeg,25,16,27,11,USER,USER
184,207,DO89c3cd-221017-UKdd2717,UKdd2717-221017-ef84c3ff,김콩쥐,푸들토이,모르겠어요,4.1,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2488113370/7f5ee2d1.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2488113370/7f5ee2d1.jpeg,37.96,23.51,32.49,19.9,RECOMMEND,RECOMMEND
185,208,DObbea83-221028-UKdecbac,UKdecbac-221028-e2c33df6,아령,퍼그,모르겠어요,7,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2502315375/1c1fbd28.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2502315375/1c1fbd28.jpeg,47.14,31.5,33.32,16.01,USER,USER
186,209,DO6fc5e2-221021-UKdf95c9,UKdf95c9-221021-72d79e64,해리,말티즈,모르겠어요,3.6,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2493280405/4d44d83d.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2493280405/4d44d83d.jpeg,35.96,22.95,29.87,14.37,USER,USER
187,210,DO1bfb5b-221018-UKdff9a5,UKdff9a5-221018-bd9dc940,마리,보더콜리,모르겠어요,15,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2488420735/295e9b26.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2488420735/295e9b26.jpeg,65,43,40,39,USER,USER
188,211,DOaac882-221018-UKe0b209,UKe0b209-221018-b4df7e0a,뭉치,포메라니안,모르겠어요,3.8,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2489212266/bd9fa1fc.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2489212266/bd9fa1fc.jpeg,28.5,11.5,35,6,USER,USER
189,213,DO6b8502-221016-UKe2c137,UKe2c137-221016-8051b3f7,설탕,비숑 프리제,모르겠어요,4.3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2486846720/7c3ef819.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2486846720/7c3ef819.jpeg,39.25,23.74,33.13,16.49,RECOMMEND,RECOMMEND
190,215,DO6c4229-221006-UKe67ae0,UKe67ae0-221006-626fc91b,초코,요크셔 테리어,남자,3.2,00:00.0,,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2361128404/1253349d.jpeg,32.67,21.22,29.14,15.93,RECOMMEND,RECOMMEND
191,226,DO5df3e6-221021-UKeba651,UKeba651-221021-865cf071,호두,포메라니안,모르겠어요,3.8,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2492712223/ed6fef4d.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2492712223/ed6fef4d.jpeg,40.01,26.79,30.66,17.35,RECOMMEND,RECOMMEND
192,229,DO670c31-221011-UKf08c97,UKf08c97-221011-bd8f6e58,쭌쫑,닥스훈트,여자,4.2,00:00.0,,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2481021178/92a665ad.jpeg,37,26,33,10,USER,USER
193,231,DO09b000-221031-UKf0c5e7,UKf0c5e7-221031-309ef056,뭉치,포메라니안,모르겠어요,3.6,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2506151831/d8929b4e.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2506151831/d8929b4e.jpeg,39.32,26.36,29.55,16.68,RECOMMEND,RECOMMEND
194,233,DOa4b586-221013-UKf15f62,UKf15f62-221013-e0386b6e,김미소,포메라니안,모르겠어요,3.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2483525086/383e0fab.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2483525086/383e0fab.jpeg,37,19,33,13,USER,USER
195,234,DOdeb76b-221008-UKf370db,UKf370db-221008-0c6c97fa,뮹뭉치,퍼그,모르겠어요,9,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2475947759/ca029fc1.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2475947759/ca029fc1.jpeg,52.03,35.98,37.49,18.06,RECOMMEND,RECOMMEND
196,236,DOf15a4b-221005-UKf3c61a,UKf3c61a-221005-7ace8822,또복,푸들토이,모르겠어요,1.2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2471826568/a39df41f.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2471826568/a39df41f.jpeg,26,15.5,24,13,USER,USER
197,237,DO8c6a51-221017-UKf4f8cb,UKf4f8cb-221017-190732b3,복동이,믹스 소형견,모르겠어요,5.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2487790448/927d7c8d.png,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2487790448/927d7c8d.png,42.7,27.1,35.3,19.5,USER,USER
198,249,DO8a9708-221025-US9cc7be,US9cc7be-221025-c6aec720,요미,비숑 프리제,모르겠어요,5.2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/yoonso0819/b7722ef9.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/yoonso0819/b7722ef9.jpeg,42,31,43.5,19,USER,USER
199,239,DO956790-221018-UKf5ee7a,UKf5ee7a-221018-1f1af74f,미미,요크셔 테리어,모르겠어요,3.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2489340167/2960bee3.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2489340167/2960bee3.jpeg,38,22,26,16,USER,USER
200,240,DO93e81e-221022-UKf684cd,UKf684cd-221022-544dce94,도담,비숑 프리제,모르겠어요,5.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2494070200/5f0ad50f.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2494070200/5f0ad50f.jpeg,45,25,33,20,USER,USER
